iso3,year,risk.factor,measure,unit,sex,age,best,lo,hi
PAN,2021,diabetes,inc,num,m,18+,38,11,80
PAN,2021,alcohol,inc,num,a,15+,183,61,372
PAN,2021,alcohol,inc,num,f,15+,35,13,68
PAN,2021,alcohol,inc,num,m,15+,166,68,308
PAN,2021,smoking,inc,num,a,15+,37,7,90
PAN,2021,smoking,inc,num,f,15+,5,1,12
PAN,2021,smoking,inc,num,m,15+,37,10,82
PAN,2021,undernutrition,inc,num,a,a,253,193,321
PER,2021,hiv,inc,num,a,a,2282,723,4721
PER,2021,diabetes,inc,num,a,18+,1223,341,2655
PER,2021,diabetes,inc,num,f,18+,489,134,1071
PER,2021,diabetes,inc,num,m,18+,703,177,1584
PER,2021,alcohol,inc,num,a,15+,5598,1868,11339
PER,2021,alcohol,inc,num,f,15+,1021,361,2016
PER,2021,alcohol,inc,num,m,15+,4906,1986,9123
PER,2021,smoking,inc,num,a,15+,1451,292,3519
PER,2021,smoking,inc,num,f,15+,212,54,474
PER,2021,smoking,inc,num,m,15+,1409,383,3091
PER,2021,undernutrition,inc,num,a,a,6944,5416,8659
PHL,2021,hiv,inc,num,a,a,16530,4013,37740
PHL,2021,diabetes,inc,num,a,18+,21823,4588,52237
PHL,2021,diabetes,inc,num,f,18+,6523,1442,15362
PHL,2021,diabetes,inc,num,m,18+,15247,3200,36516
PHL,2021,alcohol,inc,num,a,15+,68490,14181,164735
PHL,2021,alcohol,inc,num,f,15+,7454,1759,17183
PHL,2021,alcohol,inc,num,m,15+,74803,19586,166330
PHL,2021,smoking,inc,num,a,15+,71478,10535,189531
PHL,2021,smoking,inc,num,f,15+,6606,1193,16557
PHL,2021,smoking,inc,num,m,15+,79672,17054,189626
PHL,2021,undernutrition,inc,num,a,a,125017,67568,199847
PLW,2021,hiv,inc,num,a,a,,,
PLW,2021,diabetes,inc,num,a,18+,1,0,2
PLW,2021,diabetes,inc,num,f,18+,0,0,0
PLW,2021,diabetes,inc,num,m,18+,1,0,2
PLW,2021,alcohol,inc,num,a,15+,1,0,2
PLW,2021,alcohol,inc,num,f,15+,0,0,0
PLW,2021,alcohol,inc,num,m,15+,2,0,3
PLW,2021,smoking,inc,num,a,15+,1,0,2
PLW,2021,smoking,inc,num,f,15+,0,0,0
PLW,2021,smoking,inc,num,m,15+,1,0,3
PLW,2021,undernutrition,inc,num,a,a,,,
PNG,2021,hiv,inc,num,a,a,4193,1440,8389
PNG,2021,diabetes,inc,num,a,18+,2117,538,4756
PNG,2021,diabetes,inc,num,f,18+,964,260,2120
PNG,2021,diabetes,inc,num,m,18+,1156,313,2539
PNG,2021,alcohol,inc,num,a,15+,3363,894,7437
PNG,2021,alcohol,inc,num,f,15+,584,190,1195
PNG,2021,alcohol,inc,num,m,15+,2738,1013,5303
PNG,2021,smoking,inc,num,a,15+,5518,1154,13230
PNG,2021,smoking,inc,num,f,15+,1791,496,3902
PNG,2021,smoking,inc,num,m,15+,3704,1180,7647
PNG,2021,undernutrition,inc,num,a,a,14520,11616,17742
POL,2021,hiv,inc,num,a,a,49,15,101
POL,2021,diabetes,inc,num,a,18+,135,55,251
POL,2021,diabetes,inc,num,f,18+,34,12,66
POL,2021,diabetes,inc,num,m,18+,106,40,203
POL,2021,alcohol,inc,num,a,15+,827,386,1432
POL,2021,alcohol,inc,num,f,15+,79,35,142
POL,2021,alcohol,inc,num,m,15+,892,491,1410
POL,2021,smoking,inc,num,a,15+,434,140,889
POL,2021,smoking,inc,num,f,15+,102,37,200
POL,2021,smoking,inc,num,m,15+,355,132,686
POL,2021,undernutrition,inc,num,a,a,207,176,240
PRK,2021,hiv,inc,num,a,a,1628,456,3533
PRK,2021,diabetes,inc,num,a,18+,3514,1100,7304
PRK,2021,diabetes,inc,num,f,18+,1255,346,2739
PRK,2021,diabetes,inc,num,m,18+,2227,585,4944
PRK,2021,alcohol,inc,num,a,15+,9209,3499,17635
PRK,2021,alcohol,inc,num,f,15+,1000,410,1850
PRK,2021,alcohol,inc,num,m,15+,9909,4423,17570
PRK,2021,smoking,inc,num,a,15+,10953,3189,23417
PRK,2021,smoking,inc,num,f,15+,0,0,0
PRK,2021,smoking,inc,num,m,15+,12848,4810,24764
PRK,2021,undernutrition,inc,num,a,a,64010,54878,73836
PRT,2021,hiv,inc,num,a,a,146,51,290
PRT,2021,diabetes,inc,num,a,18+,52,21,98
PRT,2021,diabetes,inc,num,f,18+,14,5,29
PRT,2021,diabetes,inc,num,m,18+,39,14,78
PRT,2021,alcohol,inc,num,a,15+,216,94,389
PRT,2021,alcohol,inc,num,f,15+,39,17,70
PRT,2021,alcohol,inc,num,m,15+,199,97,337
PRT,2021,smoking,inc,num,a,15+,199,67,402
PRT,2021,smoking,inc,num,f,15+,57,21,112
PRT,2021,smoking,inc,num,m,15+,144,54,276
PRT,2021,undernutrition,inc,num,a,a,86,73,100
PRY,2021,hiv,inc,num,a,a,140,45,288
PRY,2021,diabetes,inc,num,a,18+,120,35,256
PRY,2021,diabetes,inc,num,f,18+,38,12,80
PRY,2021,diabetes,inc,num,m,18+,80,23,171
PRY,2021,alcohol,inc,num,a,15+,430,148,859
PRY,2021,alcohol,inc,num,f,15+,77,31,143
PRY,2021,alcohol,inc,num,m,15+,396,178,701
PRY,2021,smoking,inc,num,a,15+,189,41,449
PRY,2021,smoking,inc,num,f,15+,23,7,51
PRY,2021,smoking,inc,num,m,15+,198,63,409
PRY,2021,undernutrition,inc,num,a,a,532,448,624
PYF,2021,hiv,inc,num,a,a,,,
PYF,2021,diabetes,inc,num,a,18+,,,
PYF,2021,alcohol,inc,num,a,15+,,,
PYF,2021,smoking,inc,num,a,15+,,,
PYF,2021,undernutrition,inc,num,a,a,2,2,3
QAT,2021,hiv,inc,num,a,a,2,0,5
QAT,2021,diabetes,inc,num,a,18+,79,36,138
QAT,2021,diabetes,inc,num,f,18+,17,7,31
QAT,2021,diabetes,inc,num,m,18+,61,28,105
QAT,2021,alcohol,inc,num,a,15+,6,2,12
QAT,2021,alcohol,inc,num,f,15+,0,0,0
QAT,2021,alcohol,inc,num,m,15+,6,2,12
QAT,2021,smoking,inc,num,a,15+,50,14,106
QAT,2021,smoking,inc,num,f,15+,1,0,4
QAT,2021,smoking,inc,num,m,15+,67,24,131
QAT,2021,undernutrition,inc,num,a,a,,,
ROU,2021,hiv,inc,num,a,a,212,67,436
ROU,2021,diabetes,inc,num,a,18+,397,150,762
ROU,2021,diabetes,inc,num,f,18+,117,40,236
ROU,2021,diabetes,inc,num,m,18+,287,99,573
ROU,2021,alcohol,inc,num,a,15+,737,287,1396
ROU,2021,alcohol,inc,num,f,15+,120,50,219
ROU,2021,alcohol,inc,num,m,15+,770,339,1376
ROU,2021,smoking,inc,num,a,15+,1635,536,3335
ROU,2021,smoking,inc,num,f,15+,384,138,755
ROU,2021,smoking,inc,num,m,15+,1360,521,2594
ROU,2021,undernutrition,inc,num,a,a,457,389,531
RUS,2021,hiv,inc,num,a,a,10098,3722,19601
RUS,2021,diabetes,inc,num,a,18+,2814,854,5923
RUS,2021,diabetes,inc,num,f,18+,949,257,2084
RUS,2021,diabetes,inc,num,m,18+,1814,459,4083
RUS,2021,alcohol,inc,num,a,15+,24359,10363,44232
RUS,2021,alcohol,inc,num,f,15+,3601,1341,6958
RUS,2021,alcohol,inc,num,m,15+,22997,10575,40163
RUS,2021,smoking,inc,num,a,15+,9907,2707,21693
RUS,2021,smoking,inc,num,f,15+,1670,467,3627
RUS,2021,smoking,inc,num,m,15+,9403,2922,19603
RUS,2021,undernutrition,inc,num,a,a,3587,2959,4275
RWA,2021,hiv,inc,num,a,a,1758,694,3308
RWA,2021,diabetes,inc,num,a,18+,161,28,405
RWA,2021,diabetes,inc,num,f,18+,47,10,111
RWA,2021,diabetes,inc,num,m,18+,110,21,271
RWA,2021,alcohol,inc,num,a,15+,1038,255,2357
RWA,2021,alcohol,inc,num,f,15+,118,39,241
RWA,2021,alcohol,inc,num,m,15+,1142,435,2186
RWA,2021,smoking,inc,num,a,15+,445,59,1210
RWA,2021,smoking,inc,num,f,15+,60,14,139
RWA,2021,smoking,inc,num,m,15+,466,116,1052
RWA,2021,undernutrition,inc,num,a,a,3230,2433,4138
SAU,2021,hiv,inc,num,a,a,21,6,43
SAU,2021,diabetes,inc,num,a,18+,227,92,422
SAU,2021,diabetes,inc,num,f,18+,74,31,135
SAU,2021,diabetes,inc,num,m,18+,142,61,254
SAU,2021,alcohol,inc,num,a,15+,19,6,41
SAU,2021,alcohol,inc,num,f,15+,2,0,4
SAU,2021,alcohol,inc,num,m,15+,20,7,38
SAU,2021,smoking,inc,num,a,15+,190,45,437
SAU,2021,smoking,inc,num,f,15+,9,2,20
SAU,2021,smoking,inc,num,m,15+,205,70,410
SAU,2021,undernutrition,inc,num,a,a,234,199,272
SDN,2021,hiv,inc,num,a,a,443,119,974
SDN,2021,diabetes,inc,num,a,18+,1145,203,2884
SDN,2021,diabetes,inc,num,f,18+,490,106,1160
SDN,2021,diabetes,inc,num,m,18+,635,131,1528
SDN,2021,alcohol,inc,num,a,15+,790,130,2034
SDN,2021,alcohol,inc,num,f,15+,75,18,170
SDN,2021,alcohol,inc,num,m,15+,811,206,1822
SDN,2021,smoking,inc,num,a,15+,,,
SDN,2021,smoking,inc,num,f,15+,,,
SDN,2021,smoking,inc,num,m,15+,,,
SDN,2021,undernutrition,inc,num,a,a,5488,3611,7753
SEN,2021,hiv,inc,num,a,a,817,244,1731
SEN,2021,diabetes,inc,num,a,18+,677,116,1723
SEN,2021,diabetes,inc,num,f,18+,251,53,602
SEN,2021,diabetes,inc,num,m,18+,427,85,1040
SEN,2021,alcohol,inc,num,a,15+,305,49,788
SEN,2021,alcohol,inc,num,f,15+,0,0,0
SEN,2021,alcohol,inc,num,m,15+,374,98,832
SEN,2021,smoking,inc,num,a,15+,636,62,1860
SEN,2021,smoking,inc,num,f,15+,20,3,50
SEN,2021,smoking,inc,num,m,15+,730,146,1775
SEN,2021,undernutrition,inc,num,a,a,2636,1837,3578
SGP,2021,hiv,inc,num,a,a,87,26,185
SGP,2021,diabetes,inc,num,a,18+,103,46,184
SGP,2021,diabetes,inc,num,f,18+,36,14,69
SGP,2021,diabetes,inc,num,m,18+,69,28,126
SGP,2021,alcohol,inc,num,a,15+,68,27,128
SGP,2021,alcohol,inc,num,f,15+,13,5,24
SGP,2021,alcohol,inc,num,m,15+,58,25,106
SGP,2021,smoking,inc,num,a,15+,232,76,474
SGP,2021,smoking,inc,num,f,15+,32,10,65
SGP,2021,smoking,inc,num,m,15+,209,78,401
SGP,2021,undernutrition,inc,num,a,a,,,
SLB,2021,hiv,inc,num,a,a,,,
SLB,2021,diabetes,inc,num,a,18+,23,4,56
SLB,2021,diabetes,inc,num,f,18+,11,2,25
SLB,2021,diabetes,inc,num,m,18+,11,2,27
SLB,2021,alcohol,inc,num,a,15+,39,8,93
SLB,2021,alcohol,inc,num,f,15+,6,1,13
SLB,2021,alcohol,inc,num,m,15+,32,10,67
SLB,2021,smoking,inc,num,a,15+,60,9,157
SLB,2021,smoking,inc,num,f,15+,15,3,36
SLB,2021,smoking,inc,num,m,15+,45,12,98
SLB,2021,undernutrition,inc,num,a,a,120,91,152
SLE,2021,hiv,inc,num,a,a,3471,1101,7175
SLE,2021,diabetes,inc,num,a,18+,805,131,2077
SLE,2021,diabetes,inc,num,f,18+,313,55,791
SLE,2021,diabetes,inc,num,m,18+,490,88,1227
SLE,2021,alcohol,inc,num,a,15+,1813,310,4617
SLE,2021,alcohol,inc,num,f,15+,158,36,366
SLE,2021,alcohol,inc,num,m,15+,1816,467,4063
SLE,2021,smoking,inc,num,a,15+,1595,167,4597
SLE,2021,smoking,inc,num,f,15+,240,41,609
SLE,2021,smoking,inc,num,m,15+,1479,283,3643
SLE,2021,undernutrition,inc,num,a,a,8694,5483,12634
SLV,2021,hiv,inc,num,a,a,216,68,448
SLV,2021,diabetes,inc,num,a,18+,164,52,340
SLV,2021,diabetes,inc,num,f,18+,46,15,93
SLV,2021,diabetes,inc,num,m,18+,113,34,237
SLV,2021,alcohol,inc,num,a,15+,429,143,871
SLV,2021,alcohol,inc,num,f,15+,70,27,134
SLV,2021,alcohol,inc,num,m,15+,448,185,826
SLV,2021,smoking,inc,num,a,15+,147,31,351
SLV,2021,smoking,inc,num,f,15+,8,2,19
SLV,2021,smoking,inc,num,m,15+,188,55,400
SLV,2021,undernutrition,inc,num,a,a,487,356,639
SOM,2021,hiv,inc,num,a,a,360,96,795
SOM,2021,diabetes,inc,num,a,18+,1345,136,3906
SOM,2021,diabetes,inc,num,f,18+,528,70,1437
SOM,2021,diabetes,inc,num,m,18+,830,113,2245
SOM,2021,alcohol,inc,num,a,15+,378,38,1098
SOM,2021,alcohol,inc,num,f,15+,41,7,101
SOM,2021,alcohol,inc,num,m,15+,322,59,801
SOM,2021,smoking,inc,num,a,15+,,,
SOM,2021,smoking,inc,num,f,15+,,,
SOM,2021,smoking,inc,num,m,15+,,,
SOM,2021,undernutrition,inc,num,a,a,23447,14841,33989
SRB,2021,hiv,inc,num,a,a,10,3,21
SRB,2021,diabetes,inc,num,a,18+,31,12,59
SRB,2021,diabetes,inc,num,f,18+,16,5,33
SRB,2021,diabetes,inc,num,m,18+,13,4,27
SRB,2021,alcohol,inc,num,a,15+,112,47,205
SRB,2021,alcohol,inc,num,f,15+,24,10,44
SRB,2021,alcohol,inc,num,m,15+,71,33,123
SRB,2021,smoking,inc,num,a,15+,170,61,334
SRB,2021,smoking,inc,num,f,15+,94,37,178
SRB,2021,smoking,inc,num,m,15+,71,27,134
SRB,2021,undernutrition,inc,num,a,a,85,71,100
STP,2021,hiv,inc,num,a,a,17,3,44
STP,2021,diabetes,inc,num,a,18+,9,0,31
STP,2021,diabetes,inc,num,f,18+,3,0,11
STP,2021,diabetes,inc,num,m,18+,5,0,19
STP,2021,alcohol,inc,num,a,15+,31,1,102
STP,2021,alcohol,inc,num,f,15+,4,0,12
STP,2021,alcohol,inc,num,m,15+,30,2,87
STP,2021,smoking,inc,num,a,15+,6,0,23
STP,2021,smoking,inc,num,f,15+,0,0,1
STP,2021,smoking,inc,num,m,15+,7,0,23
STP,2021,undernutrition,inc,num,a,a,51,19,98
SUR,2021,hiv,inc,num,a,a,27,9,54
SUR,2021,diabetes,inc,num,a,18+,9,3,19
SUR,2021,diabetes,inc,num,f,18+,3,1,6
SUR,2021,diabetes,inc,num,m,18+,5,1,12
SUR,2021,alcohol,inc,num,a,15+,22,7,45
SUR,2021,alcohol,inc,num,f,15+,3,1,7
SUR,2021,alcohol,inc,num,m,15+,20,8,38
SUR,2021,smoking,inc,num,a,15+,,,
SUR,2021,smoking,inc,num,f,15+,,,
SUR,2021,smoking,inc,num,m,15+,,,
SUR,2021,undernutrition,inc,num,a,a,27,21,35
SVK,2021,hiv,inc,num,a,a,0,0,1
SVK,2021,diabetes,inc,num,a,18+,4,1,8
SVK,2021,diabetes,inc,num,f,18+,1,0,3
SVK,2021,diabetes,inc,num,m,18+,2,0,5
SVK,2021,alcohol,inc,num,a,15+,29,13,51
SVK,2021,alcohol,inc,num,f,15+,3,1,5
SVK,2021,alcohol,inc,num,m,15+,22,11,37
SVK,2021,smoking,inc,num,a,15+,20,6,40
SVK,2021,smoking,inc,num,f,15+,7,2,14
SVK,2021,smoking,inc,num,m,15+,11,4,22
SVK,2021,undernutrition,inc,num,a,a,12,10,14
SVN,2021,hiv,inc,num,a,a,0,0,1
SVN,2021,diabetes,inc,num,a,18+,2,1,5
SVN,2021,diabetes,inc,num,f,18+,1,0,2
SVN,2021,diabetes,inc,num,m,18+,1,0,3
SVN,2021,alcohol,inc,num,a,15+,21,9,36
SVN,2021,alcohol,inc,num,f,15+,3,1,5
SVN,2021,alcohol,inc,num,m,15+,15,8,24
SVN,2021,smoking,inc,num,a,15+,9,3,19
SVN,2021,smoking,inc,num,f,15+,3,1,6
SVN,2021,smoking,inc,num,m,15+,5,1,10
SVN,2021,undernutrition,inc,num,a,a,4,4,5
SWE,2021,hiv,inc,num,a,a,7,2,16
SWE,2021,diabetes,inc,num,a,18+,8,3,16
SWE,2021,diabetes,inc,num,f,18+,3,1,6
SWE,2021,diabetes,inc,num,m,18+,4,1,9
SWE,2021,alcohol,inc,num,a,15+,70,31,126
SWE,2021,alcohol,inc,num,f,15+,23,10,41
SWE,2021,alcohol,inc,num,m,15+,42,20,72
SWE,2021,smoking,inc,num,a,15+,28,8,60
SWE,2021,smoking,inc,num,f,15+,12,4,25
SWE,2021,smoking,inc,num,m,15+,14,4,28
SWE,2021,undernutrition,inc,num,a,a,20,17,23
SWZ,2021,hiv,inc,num,a,a,2347,1148,3968
SWZ,2021,diabetes,inc,num,a,18+,175,34,427
SWZ,2021,diabetes,inc,num,f,18+,82,18,194
SWZ,2021,diabetes,inc,num,m,18+,85,16,209
SWZ,2021,alcohol,inc,num,a,15+,533,115,1265
SWZ,2021,alcohol,inc,num,f,15+,82,20,185
SWZ,2021,alcohol,inc,num,m,15+,484,140,1039
SWZ,2021,smoking,inc,num,a,15+,164,19,459
SWZ,2021,smoking,inc,num,f,15+,8,1,22
SWZ,2021,smoking,inc,num,m,15+,176,34,431
SWZ,2021,undernutrition,inc,num,a,a,835,520,1224
SYC,2021,hiv,inc,num,a,a,,,
SYC,2021,diabetes,inc,num,a,18+,0,0,1
SYC,2021,diabetes,inc,num,f,18+,0,,
SYC,2021,diabetes,inc,num,m,18+,0,0,1
SYC,2021,alcohol,inc,num,a,15+,1,0,3
SYC,2021,alcohol,inc,num,f,15+,0,,
SYC,2021,alcohol,inc,num,m,15+,2,1,4
SYC,2021,smoking,inc,num,a,15+,1,0,2
SYC,2021,smoking,inc,num,f,15+,0,,
SYC,2021,smoking,inc,num,m,15+,1,0,3
SYC,2021,undernutrition,inc,num,a,a,,,
SYR,2021,hiv,inc,num,a,a,2,0,6
SYR,2021,diabetes,inc,num,a,18+,244,75,511
SYR,2021,diabetes,inc,num,f,18+,122,45,238
SYR,2021,diabetes,inc,num,m,18+,118,41,235
SYR,2021,alcohol,inc,num,a,15+,49,11,115
SYR,2021,alcohol,inc,num,f,15+,4,1,8
SYR,2021,alcohol,inc,num,m,15+,41,13,83
SYR,2021,smoking,inc,num,a,15+,,,
SYR,2021,smoking,inc,num,f,15+,,,
SYR,2021,smoking,inc,num,m,15+,,,
SYR,2021,undernutrition,inc,num,a,a,,,
TCD,2021,hiv,inc,num,a,a,2528,749,5369
TCD,2021,diabetes,inc,num,a,18+,771,77,2247
TCD,2021,diabetes,inc,num,f,18+,260,34,708
TCD,2021,diabetes,inc,num,m,18+,536,74,1446
TCD,2021,alcohol,inc,num,a,15+,366,36,1067
TCD,2021,alcohol,inc,num,f,15+,0,0,0
TCD,2021,alcohol,inc,num,m,15+,447,86,1099
TCD,2021,smoking,inc,num,a,15+,849,46,2783
TCD,2021,smoking,inc,num,f,15+,78,10,213
TCD,2021,smoking,inc,num,m,15+,893,127,2388
TCD,2021,undernutrition,inc,num,a,a,9606,6111,13880
TGO,2021,hiv,inc,num,a,a,529,201,1013
TGO,2021,diabetes,inc,num,a,18+,101,22,238
TGO,2021,diabetes,inc,num,f,18+,36,9,79
TGO,2021,diabetes,inc,num,m,18+,66,17,147
TGO,2021,alcohol,inc,num,a,15+,528,142,1161
TGO,2021,alcohol,inc,num,f,15+,91,31,181
TGO,2021,alcohol,inc,num,m,15+,480,199,884
TGO,2021,smoking,inc,num,a,15+,88,10,243
TGO,2021,smoking,inc,num,f,15+,3,0,7
TGO,2021,smoking,inc,num,m,15+,103,25,235
TGO,2021,undernutrition,inc,num,a,a,873,689,1079
THA,2021,hiv,inc,num,a,a,12384,4283,24711
THA,2021,diabetes,inc,num,a,18+,4293,1663,8146
THA,2021,diabetes,inc,num,f,18+,1460,533,2846
THA,2021,diabetes,inc,num,m,18+,2802,965,5602
THA,2021,alcohol,inc,num,a,15+,11681,4478,22277
THA,2021,alcohol,inc,num,f,15+,713,270,1367
THA,2021,alcohol,inc,num,m,15+,13132,5681,23652
THA,2021,smoking,inc,num,a,15+,10364,3023,22143
THA,2021,smoking,inc,num,f,15+,314,93,667
THA,2021,smoking,inc,num,m,15+,12066,4245,23901
THA,2021,undernutrition,inc,num,a,a,15649,12058,19701
TJK,2021,hiv,inc,num,a,a,218,66,456
TJK,2021,diabetes,inc,num,a,18+,379,92,865
TJK,2021,diabetes,inc,num,f,18+,135,37,296
TJK,2021,diabetes,inc,num,m,18+,243,63,542
TJK,2021,alcohol,inc,num,a,15+,162,36,381
TJK,2021,alcohol,inc,num,f,15+,20,6,41
TJK,2021,alcohol,inc,num,m,15+,179,57,368
TJK,2021,smoking,inc,num,a,15+,,,
TJK,2021,smoking,inc,num,f,15+,,,
TJK,2021,smoking,inc,num,m,15+,,,
TJK,2021,undernutrition,inc,num,a,a,,,
TKM,2021,hiv,inc,num,a,a,602,210,1197
TKM,2021,diabetes,inc,num,a,18+,164,51,343
TKM,2021,diabetes,inc,num,f,18+,67,21,137
TKM,2021,diabetes,inc,num,m,18+,97,30,202
TKM,2021,alcohol,inc,num,a,15+,343,101,728
TKM,2021,alcohol,inc,num,f,15+,55,19,111
TKM,2021,alcohol,inc,num,m,15+,308,119,586
TKM,2021,smoking,inc,num,a,15+,86,15,219
TKM,2021,smoking,inc,num,f,15+,2,0,6
TKM,2021,smoking,inc,num,m,15+,94,24,210
TKM,2021,undernutrition,inc,num,a,a,244,185,311
TLS,2021,hiv,inc,num,a,a,128,33,285
TLS,2021,diabetes,inc,num,a,18+,175,33,430
TLS,2021,diabetes,inc,num,f,18+,58,13,138
TLS,2021,diabetes,inc,num,m,18+,114,23,275
TLS,2021,alcohol,inc,num,a,15+,263,49,650
TLS,2021,alcohol,inc,num,f,15+,30,7,67
TLS,2021,alcohol,inc,num,m,15+,283,76,624
TLS,2021,smoking,inc,num,a,15+,993,154,2596
TLS,2021,smoking,inc,num,f,15+,62,12,151
TLS,2021,smoking,inc,num,m,15+,1065,279,2365
TLS,2021,undernutrition,inc,num,a,a,2099,1387,2956
TON,2021,hiv,inc,num,a,a,,,
TON,2021,diabetes,inc,num,a,18+,0,0,1
TON,2021,diabetes,inc,num,f,18+,0,0,0
TON,2021,diabetes,inc,num,m,18+,0,0,1
TON,2021,alcohol,inc,num,a,15+,0,0,2
TON,2021,alcohol,inc,num,f,15+,0,0,0
TON,2021,alcohol,inc,num,m,15+,1,0,1
TON,2021,smoking,inc,num,a,15+,1,0,3
TON,2021,smoking,inc,num,f,15+,0,0,0
TON,2021,smoking,inc,num,m,15+,1,0,2
TON,2021,undernutrition,inc,num,a,a,,,
TTO,2021,hiv,inc,num,a,a,28,10,54
TTO,2021,diabetes,inc,num,a,18+,15,5,29
TTO,2021,diabetes,inc,num,f,18+,4,1,8
TTO,2021,diabetes,inc,num,m,18+,9,2,21
TTO,2021,alcohol,inc,num,a,15+,36,14,68
TTO,2021,alcohol,inc,num,f,15+,5,2,9
TTO,2021,alcohol,inc,num,m,15+,37,17,64
TTO,2021,smoking,inc,num,a,15+,,,
TTO,2021,smoking,inc,num,f,15+,,,
TTO,2021,smoking,inc,num,m,15+,,,
TTO,2021,undernutrition,inc,num,a,a,25,21,29
TUN,2021,hiv,inc,num,a,a,37,9,83
TUN,2021,diabetes,inc,num,a,18+,252,92,492
TUN,2021,diabetes,inc,num,f,18+,129,47,250
TUN,2021,diabetes,inc,num,m,18+,121,42,239
TUN,2021,alcohol,inc,num,a,15+,59,17,126
TUN,2021,alcohol,inc,num,f,15+,9,3,19
TUN,2021,alcohol,inc,num,m,15+,53,18,106
TUN,2021,smoking,inc,num,a,15+,453,110,1033
TUN,2021,smoking,inc,num,f,15+,20,5,45
TUN,2021,smoking,inc,num,m,15+,388,127,794
TUN,2021,undernutrition,inc,num,a,a,273,207,349
TUR,2021,hiv,inc,num,a,a,140,43,294
TUR,2021,diabetes,inc,num,a,18+,798,339,1450
TUR,2021,diabetes,inc,num,f,18+,352,157,624
TUR,2021,diabetes,inc,num,m,18+,426,183,769
TUR,2021,alcohol,inc,num,a,15+,1254,454,2452
TUR,2021,alcohol,inc,num,f,15+,202,81,378
TUR,2021,alcohol,inc,num,m,15+,1099,489,1952
TUR,2021,smoking,inc,num,a,15+,1835,528,3940
TUR,2021,smoking,inc,num,f,15+,519,174,1047
TUR,2021,smoking,inc,num,m,15+,1324,493,2557
TUR,2021,undernutrition,inc,num,a,a,776,639,927
TUV,2021,hiv,inc,num,a,a,,,
TUV,2021,diabetes,inc,num,a,18+,3,1,5
TUV,2021,diabetes,inc,num,f,18+,1,0,2
TUV,2021,diabetes,inc,num,m,18+,1,0,3
TUV,2021,alcohol,inc,num,a,15+,3,1,6
TUV,2021,alcohol,inc,num,f,15+,0,0,0
TUV,2021,alcohol,inc,num,m,15+,3,1,5
TUV,2021,smoking,inc,num,a,15+,4,1,11
TUV,2021,smoking,inc,num,f,15+,1,0,2
TUV,2021,smoking,inc,num,m,15+,4,1,7
TUV,2021,undernutrition,inc,num,a,a,,,
TZA,2021,hiv,inc,num,a,a,42377,12398,90442
TZA,2021,diabetes,inc,num,a,18+,4022,297,12464
TZA,2021,diabetes,inc,num,f,18+,1527,144,4500
TZA,2021,diabetes,inc,num,m,18+,2428,203,7338
TZA,2021,alcohol,inc,num,a,15+,18397,1514,55817
TZA,2021,alcohol,inc,num,f,15+,2512,287,7092
TZA,2021,alcohol,inc,num,m,15+,17360,2249,47568
TZA,2021,smoking,inc,num,a,15+,5762,215,20084
TZA,2021,smoking,inc,num,f,15+,438,33,1349
TZA,2021,smoking,inc,num,m,15+,6114,485,18683
TZA,2021,undernutrition,inc,num,a,a,45734,20321,81278
UGA,2021,hiv,inc,num,a,a,31539,12326,59618
UGA,2021,diabetes,inc,num,a,18+,,,
UGA,2021,diabetes,inc,num,f,18+,,,
UGA,2021,diabetes,inc,num,m,18+,,,
UGA,2021,alcohol,inc,num,a,15+,,,
UGA,2021,alcohol,inc,num,f,15+,,,
UGA,2021,alcohol,inc,num,m,15+,,,
UGA,2021,smoking,inc,num,a,15+,,,
UGA,2021,smoking,inc,num,f,15+,,,
UGA,2021,smoking,inc,num,m,15+,,,
UGA,2021,undernutrition,inc,num,a,a,,,
UKR,2021,hiv,inc,num,a,a,3013,914,6341
UKR,2021,diabetes,inc,num,a,18+,980,268,2144
UKR,2021,diabetes,inc,num,f,18+,307,67,724
UKR,2021,diabetes,inc,num,m,18+,669,142,1597
UKR,2021,alcohol,inc,num,a,15+,3386,1076,6998
UKR,2021,alcohol,inc,num,f,15+,280,81,599
UKR,2021,alcohol,inc,num,m,15+,3917,1275,8015
UKR,2021,smoking,inc,num,a,15+,3515,882,7935
UKR,2021,smoking,inc,num,f,15+,541,129,1242
UKR,2021,smoking,inc,num,m,15+,3417,908,7556
UKR,2021,undernutrition,inc,num,a,a,1624,1064,2301
URY,2021,hiv,inc,num,a,a,99,33,199
URY,2021,diabetes,inc,num,a,18+,46,17,89
URY,2021,diabetes,inc,num,f,18+,14,5,28
URY,2021,diabetes,inc,num,m,18+,31,11,61
URY,2021,alcohol,inc,num,a,15+,132,52,249
URY,2021,alcohol,inc,num,f,15+,22,9,41
URY,2021,alcohol,inc,num,m,15+,129,60,224
URY,2021,smoking,inc,num,a,15+,111,32,237
URY,2021,smoking,inc,num,f,15+,29,10,58
URY,2021,smoking,inc,num,m,15+,86,30,170
URY,2021,undernutrition,inc,num,a,a,57,48,66
USA,2021,hiv,inc,num,a,a,677,231,1358
USA,2021,diabetes,inc,num,a,18+,280,114,519
USA,2021,diabetes,inc,num,f,18+,98,38,184
USA,2021,diabetes,inc,num,m,18+,158,61,300
USA,2021,alcohol,inc,num,a,15+,1912,876,3345
USA,2021,alcohol,inc,num,f,15+,607,291,1038
