country,year,iso2,iso3,iso.numeric,g.whoregion,bmu,bmu.mdr,hcf.rur.hosp,hcf.rur.hcent,hcf.rur.hpost,hcf.urb.hosp,hcf.urb.hcent,hcf.urb.hpost,hcf.tot,hcf.ntp.tx,hcf.phc,free.dx,cxr.scrn,tx.sprv.tot,tx.sprv.hcw,tx.sprv.cm,tx.sprv.fam,hcf.rur,hcf.urb,lab.sm.f,lab.sm.eqa.f,lab.sm.eqa.fail,lab.sm.eqa.pass,lab.sm.p,lab.sm.eqa.p,lab.cul.f,lab.sm.led,lab.cul.eqa.f,lab.cul.eqa.fail,lab.cul.eqa.pass,lab.cul.p,lab.cul.eqa.p,lab.dst.f,lab.dst.eqa.f,lab.dst.eqa.fail,lab.dst.eqa.pass,lab.dst.p,lab.dst.eqa.p,dx.test.sites,smear,smear.eqa,smear.eqa.pass,xpert,xpert.eqa,culture,culture.eqa.pass,dst,dst.eqa.pass,sldst,sldst.eqa.pass,lpa,lpa.eqa.pass,sllpa,sllpa.eqa.pass,infection.tests.used,m.wrd.tests.performed,m.wrd.tests.positive,m.wrd,m.wrd.eqa.pass,m.inh,m.fq,dst.naat.pza,lpa.fl,lpa.fl.eqa.pass,lpa.sl,lpa.sl.eqa.pass,dst.rif,dst.rif.eqa.pass,dst.inh,dst.inh.eqa.pass,dst.pza,dst.pza.eqa.pass,dst.moxlev,dst.moxlev.eqa.pass,dst.bdq,dst.bdq.eqa.pass,dst.lzd,dst.lzd.eqa.pass,iso15189.accredited,qms.pending,lmis,m.wrd.etrans,c.lab.sm.100k,c.lab.cul.5m,c.lab.dst.5m,lab.lpa.f,lab.lpa.eqa.f,lab.lpa.eqa.pass,lab.lpa.p,lab.lpa.eqa.p,c.lab.lpa.5m,lab.xpert,lab.xpert.eqa,lab.xpert.p,xpert.cart,sldst.avail.incntry,sldst.avail.outcntry,sldst.avail,non.ntp.collab.priv,non.ntp.collab.pub,collab.private.lab,collab.public.lab,lab.stkout.cntr,lab.stkout.periph,nrl,nrl.srl.link,nrl.qms,qms,nrl.iso15189,xpert.etrans,dst.in.guide,dst.impl,lc.rst.in.guide,lc.rst.impl,lc.dst.in.guide,lc.dst.impl,rst.in.guide,rst.impl,lpa.in.guide,lpa.impl,sp.case.dfn.in.guide,sp.case.dfn.impl,dx.alg.tbhiv.in.guide,dx.alg.tbhiv.impl,xpert.in.guide,xpert.impl,xpert.in.guide.TBHIV,xpert.in.guide.MDR,xpert.in.guide.tb,xpert.in.guide.children,xpert.in.guide.eptb,xpert.in.guide.drtb,wrd.initial.test,universal.dst,free.dx.followup,lf.urine.lam,staff.needed,staff.avail,staff.trained,tb.curic.dr,tb.curic.nurse,tb.curic.labtech,free.fld.ntp,fld.stkout.cntr,sld.stkout.cntr,fld.stkout.periph,sld.stkout.periph,r.rgmn.new.initcont,fdc.pcnt,paed.form,fld.priv.pharm,fld.no.presc,ntp.ind.data,ntp.rdbms,brdn.surveil,brdn.surveil.rcnt,brdn.surveil.nxt,brdn.crc,brdn.crc.rcnt,brdn.crc.nxt,brdn.disease,brdn.disease.rcnt,brdn.disease.nxt,brdn.infect,brdn.infect.rcnt,brdn.infect.nxt,brdn.mort,brdn.mort.rcnt,brdn.mort.nxt,brdn.vitalreg,brdn.vitalreg.rcnt,brdn.vitalreg.nxt,cdr.cntryest,tbhiv.surveil,tbhiv.surv.prev,tbhiv.surv.yr,tbhiv.surv.cil,tbhiv.surv.ciu,tbhiv.sentin.prev,tbhiv.sentin.yr,tbhiv.sentin.cil,tbhiv.sentin.ciu,mgt.drtb.guide,mgt.drtb.guide.yr,mgt.drtb.trmat,mgt.drtb.trmat.yr,mgt.drtb.trcond,mgt.drtb.trcond.yr,mdr.tx.rgmn,qa.kanamycin,qa.capreomycin,qa.ofloxacin,qa.levofloxacin,qa.moxifloxacin,qa.eth.prothionamide,qa.cyclos.terizidone,qa.aminosalicylic,qa.clofazimine,qa.linezolid,qa.amoxy.clavulanate,qa.thioacetazone,qa.clarithromycin,qa.imipenem,eol.care,mdrxdr.fail.morphine,drtb.surveil,drtb.surv.new.prev,drtb.surv.new.yr,drtb.surv.new.cil,drtb.surv.new.ciu,drtb.surv.ret.prev,drtb.surv.ret.yr,drtb.surv.ret.cil,drtb.surv.ret.ciu,fldst.all,fldst.new,fldst.ret,fldst.fail,fldst.chron,fldst.mdrct,vcnt.mo.prct,vcnt.nurse.prct,vcnt.asst.prct,vcnt.labtech.prct,train.yr.mo.prct,train.yr.nurse.prct,train.yr.asst.prct,train.yr.labtech.prct,train.mo.prct,train.nurse.prct,train.asst.prct,train.labtech.prct,screen.data.available,newinc.con,newinc.con.screen,rev.newinc,rev.newinc.con,rev.newinc.con.screen,prevtx.data.available,newinc.con04.prevtx,ptsurvey.newinc,ptsurvey.newinc.con04.prevtx,prevtx.5plus.data.available,newinc.con5plus.prevtx,ptsurvey.newinc.5plus,ptsurvey.newinc.con5plus.prevtx,newinc.con.prevtx,ptsurvey.newinc.con.prevtx,prevtx.short.data.available,tpt.short.regimens.used,tpt.1hp,tpt.3hp,tpt.3hr,tpt.4r,prevtx.short.rifamycin,prevtx.cmplt.data.available,newinc.con.prevtx.cmplt,spct.screen.chld,spct.screen.all,ct.tbcases.chld,ct.tbcases.all,ct.ipt.chld,ct.ipt.all,bc.screen.chld,bc.screen.all,ct.drtbcases.chld,ct.drtbcases.all,ct.chld,ct.all,ct.labconf.tbcases.chld,ct.labconf.tbcases.all,ct.prevtx.cmplt.chld,ct.prevtx.cmplt.all,newinc.con04,newinc.con04.screen,newrel.diabtest,newrel.indigenous,newrel.prisoners,newrel.migrants,newrel.homeless,newrel.alcohol,newrel.drug,newrel.covid,newrel.m1014,newrel.m1519,newrel.f1014,newrel.f1519,free.food.sup,screen.immig,immig.tx.policy,hss.hr.plan,hss.hr.plan.align,hss.dev.plan,hss.dev.plan.align,hss.povrdn,hss.povrdn.align,hss.exp.fw,hss.exp.fw.align,hss.swap,hss.swap.align,hss.tobacco,hss.tobacco.align,ic.assess,ic.assess.yr,ic.plan,hcw.tb.infected,hcw.tot,hcw.ic.train,thosp.ic.person,thosp.ic.asmnt,thosp.ic.train,thosp.tot,phcf.pal,phcf.tot,caseb.err.nat,digital.adherence.support,refsrc.recorded,txloc.recorded,bmu.refsrc.txloc.data,pub.tot,pub.collab,pub.sspct.ref,pub.new.dx,pub.new.tx,priv.tot,priv.collab,priv.sspct.ref,priv.new.dx,priv.new.tx,mdr.tx.nonntp,istc.promote.nonntp,istc.endorsed,acsm.nonntp.involved,kap.tb.study,kap.baseline,kap.design.acsm,dissem.charter,train.charter,bmu.community.impl,community.data.available,bmu.ref.data,notified.ref,notified.ref.community,bmu.rxsupport.data,bmu.rxsupport.data.coh,rxsupport.community.coh,rxsupport.community.succ,exp.res,pulm.spec.available,newrel.pulm.spec,newrel.pulm.mbovis,ep.spec.available,newrel.ep.labconf,newrel.ep.spec,newrel.ep.mbovis
Aruba,2019,AW,ABW,533,AMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,3,3,,,,0,,,,,,,,,,0,,,,,,,,,,,0,0,,,0,3,0,0,0,3,,,,,,,1,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aruba,2020,AW,ABW,533,AMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,,,1,1,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aruba,2021,AW,ABW,533,AMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,1,,,,,,,,,,3,,,1,,,,,,,,,,,,,,,,,,,,,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,0,0,,,,0,,,,,,,,,,,3,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aruba,2005,AW,ABW,533,AMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aruba,2008,AW,ABW,533,AMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aruba,1997,AW,ABW,533,AMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aruba,2003,AW,ABW,533,AMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aruba,2000,AW,ABW,533,AMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aruba,2006,AW,ABW,533,AMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aruba,1998,AW,ABW,533,AMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aruba,2004,AW,ABW,533,AMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aruba,2001,AW,ABW,533,AMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aruba,2007,AW,ABW,533,AMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aruba,1996,AW,ABW,533,AMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aruba,2002,AW,ABW,533,AMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aruba,1999,AW,ABW,533,AMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,2001,AF,AFG,4,EMR,40,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,2002,AF,AFG,4,EMR,628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,2003,AF,AFG,4,EMR,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,2004,AF,AFG,4,EMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,2005,AF,AFG,4,EMR,537,,,,,,,,,,,10,,,,,,,,435,0,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,2006,AF,AFG,4,EMR,803,,,,,,,,,,,,,,,,,,,500,,,,,,1,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.2,0,,,,,,,,,,,,,,1,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,0,,0,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,3,,3,,3,,,,,,,,,,,,,,,,,,,,,,,4,7,6,,,1,1,1,,0,0,,0,,,,,,,,,,,,,,,,,,,,,
Afghanistan,2007,AF,AFG,4,EMR,991,,,,,,,,1227,991,1,10,,,32,16,16,"DH,CHC,BHC","RH,PH,DH",500,360,50,,,,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9,0.2,,,,,,,,,,,,,,0,460,3,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,2,0,2,,,0,,,0,20,2,,,,,,2,,,2,,,2,,,2,,,,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,120,1,1,1,1,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,3,,6,6,,2,,,,,2,2,,0,,,,,,,,,,,,,,,,,,,,,
Afghanistan,2008,AF,AFG,4,EMR,,,1,1,1,1,1,0,,1031,1,10,,28301,15,16,16,,,544,341,286,,545,545,0,,0,0,,1,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1,0,0,,,,,,,,,,,,,0,20,,,,0,0,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2622,2622,1880,1,1,1,1,0,,0,,,,1,1,1,0,0,1,2008,2009,0,,,0,,,0,,,0,,,0,,,74,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23500,0,120,1,1,1,1,0,,1,0,0,,0,,,,,,,0,0,0,0,0,0,,,,1,1,2,,,,624,624,,,,265,265,,0,0,1,0,,,0,0,,,,,,,,,,,,,,,,,
Afghanistan,2009,AF,AFG,4,EMR,596,,1,1,1,1,1,,1690,1078,1,10,,,16,16,16,,,596,424,,360,560,355,,,,,,0,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2,0,0,,,,,,,,,,,0,0,0,16,,,,0,0,1,,,,,,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,1,0,0,0,,0,100,0,1,1,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,22,2009,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,18,30,53,100,100,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24500,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,596,,20,,,,10000,216,702,93,93,,,,1,0,,,0,0,,,,,,,,,,,,,,,,,
Afghanistan,2010,AF,AFG,4,EMR,629,0,0,1,1,1,1,0,1986,1161,1,10,0,28238,15,16,16,,,600,476,,396,650,,1,,0,,0,,,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1,0.2,0,0,0,0,,,0,,,,,0,1,24,198,33,,,0,0,1,,,,,,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,100,1,1,1,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,21,2010,1,2010,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,18,,26,100,100,,100,,,,,,,,,,,,,,,,,,,,,,,,,,1692,4318,,175,1028,,,,,,,,,,,,,,,,,,,,,,,,,,28122,,120,,,,,,,,,,,,,1,2010,1,,,1,33,33,33,,0,0,0,,1,1,629,,33,,840,,,198,,430,,,,,1,1,1,0,0,0,,,,,,,,,,,,,,,,,
