country,year,iso2,iso3,iso.numeric,g.whoregion,drs.record.type,report.id,all.areas.covered,area.desc,area.population,area.new.sp,area.tot.ret,sampling.method,drs.start.mon,drs.start.yr,drs.end.mon,drs.end.yr,pi.name,pi.email,surv.quality,lab.prof.confirm,lab.prof.confirm.90,srl.department,srl.institution,srl.city,srl.country,pulm.labconf.new,pulm.labconf.ret,pulm.labconf.unk,pulm.new,pulm.ret,pulm.unk,cullpa.new,cullpa.ret,cullpa.unk,r.rlt.new,r.rlt.ret,rr.new,rr.new.pcnt,rr.new.pcnt.lo,rr.new.pcnt.hi,rr.ret,rr.ret.pcnt,rr.ret.pcnt.lo,rr.ret.pcnt.hi,r.rlt.rel,rr.rel,dst.rlt.new,dst.rlt.ret,dst.rlt.unk,dr.h.nr.new,dr.h.nr.new.pcnt,dr.h.nr.new.pcnt.lo,dr.h.nr.new.pcnt.hi,dr.h.nr.ret,dr.h.nr.ret.pcnt,dr.h.nr.ret.pcnt.lo,dr.h.nr.ret.pcnt.hi,dr.h.nr.unk,dr.h.nr.unk.pcnt,dr.h.nr.unk.pcnt.lo,dr.h.nr.unk.pcnt.hi,dr.r.nh.new,dr.r.nh.new.pcnt,dr.r.nh.new.pcnt.lo,dr.r.nh.new.pcnt.hi,dr.r.nh.ret,dr.r.nh.ret.pcnt,dr.r.nh.ret.pcnt.lo,dr.r.nh.ret.pcnt.hi,dr.r.nh.unk,dr.r.nh.unk.pcnt,dr.r.nh.unk.pcnt.lo,dr.r.nh.unk.pcnt.hi,dst.rlt.hr.new,dst.rlt.hr.new.pcnt,dst.rlt.hr.new.pcnt.lo,dst.rlt.hr.new.pcnt.hi,dst.rlt.hr.ret,dst.rlt.hr.ret.pcnt,dst.rlt.hr.ret.pcnt.lo,dst.rlt.hr.ret.pcnt.hi,dst.rlt.rr.new,dst.rlt.rr.new.pcnt,dst.rlt.rr.new.pcnt.lo,dst.rlt.rr.new.pcnt.hi,dst.rlt.rr.ret,dst.rlt.rr.ret.pcnt,dst.rlt.rr.ret.pcnt.lo,dst.rlt.rr.ret.pcnt.hi,mdr.new,mdr.new.pcnt,mdr.new.pcnt.lo,mdr.new.pcnt.hi,mdr.ret,mdr.ret.pcnt,mdr.ret.pcnt.lo,mdr.ret.pcnt.hi,mdr.unk,mdr.unk.pcnt,mdr.unk.pcnt.lo,mdr.unk.pcnt.hi,xpert.new,xpert.ret,xpert.unk,xpert.dr.r.new,xpert.dr.r.new.pcnt,xpert.dr.r.new.pcnt.lo,xpert.dr.r.new.pcnt.hi,xpert.dr.r.ret,xpert.dr.r.ret.pcnt,xpert.dr.r.ret.pcnt.lo,xpert.dr.r.ret.pcnt.hi,xpert.dr.r.unk,xpert.dr.r.unk.pcnt,xpert.dr.r.unk.pcnt.lo,xpert.dr.r.unk.pcnt.hi,mdr.m,mdr.f,mdr.sexunk,nmdr.m,nmdr.f,nmdr.sexunk,rr.m,rr.f,rr.sexunk,nrr.m,nrr.f,nrr.sexunk,mdr.hivpos,mdr.hivneg,mdr.hivunk,nmdr.hivpos,nmdr.hivneg,nmdr.hivunk,rr.hivpos,rr.hivneg,rr.hivunk,nrr.hivpos,nrr.hivneg,nrr.hivunk,mdr.014,mdr.15plus,mdr.ageunk,nmdr.014,nmdr.15plus,nmdr.ageunk,rr.014,rr.15plus,rr.ageunk,nrr.014,nrr.15plus,nrr.ageunk,mdr.dst.rlt,mdr.dst.rlt.new,mdr.dst.rlt.ret,mdr.dst.rlt.unk,mdr.ds.fq2li,mdr.ds.fq2li.new,mdr.ds.fq2li.ret,mdr.ds.fq2li.unk,mdr.dr.fq,mdr.dr.fq.new,mdr.dr.fq.ret,mdr.dr.fq.unk,mdr.dr.2li,mdr.dr.2li.new,mdr.dr.2li.ret,mdr.dr.2li.unk,xdr,xdr.new,xdr.ret,xdr.unk,rr.dst.rlt,rr.ds.fq2li,rr.dr.fq,rr.dr.2li,rr.dr.fq.2li,rr.dst.rlt.fq,rr.fqr,rr.fqr.pcnt,rr.fqr.pcnt.lo,rr.fqr.pcnt.hi,rs.hr.dst.rlt.fq,rs.hr.fqr.pcnt,rs.hr.fqr.pcnt.lo,rs.hr.fqr.pcnt.hi,rr.dst.rlt.bdq,rr.bdqr,rr.bdqr.pcnt,rr.bdqr.pcnt.lo,rr.bdqr.pcnt.hi,rr.dst.rlt.dlm,rr.dlmr,rr.dlmr.pcnt,rr.dlmr.pcnt.lo,rr.dlmr.pcnt.hi,rr.dst.rlt.lzd,rr.lzdr,rr.lzdr.pcnt,rr.lzdr.pcnt.lo,rr.lzdr.pcnt.hi,rr.dst.rlt.cfz,rr.cfzr,rr.cfzr.pcnt,rr.cfzr.pcnt.lo,rr.cfzr.pcnt.hi,rr.dst.rlt.pa,rr.par.pcnt,rr.par.pcnt.lo,rr.par.pcnt.hi,rr.fqr.bdqr.lzdr,rr.fqr.bdqr.lzds,rr.fqr.bdqr.lzdu,rr.fqr.bdqs.lzdr,rr.fqr.bdqs.lzds,rr.fqr.bdqs.lzdu,rr.fqr.bdqu.lzdr,rr.fqr.bdqu.lzds,rr.fqr.bdqu.lzdu,who.comments
Türkiye,2008,TR,TUR,792,EUR,pre-2010 TME data collection,10000,1,,,,,,,,,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4212,740,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,,,,138,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Türkiye,2009,TR,TUR,792,EUR,Surveillance,1,1,,,,,,,,,2009,,,B,,,,,,,,,,,,,5069,766,0,,,,,,,,,,,,,3714,599,0,282,,,,60,,,,0,,,,44,,,,16,,,,0,,,,,,,,,,,,,,,,,,,,99,,,,123,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,222,1,0,4097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Türkiye,2010,TR,TUR,792,EUR,Surveillance,1,1,,,,,,,,,2010,,,B,,0,,,,,,,,,,,4350,615,0,,,,,,,,,,,,,4342,615,0,338,,,,70,,,,0,,,,66,,,,19,,,,0,,,,,,,,,,,,,,,,,,,,110,,,,140,,,,0,,,,,,,,,,,,,,,,,,,203,47,0,3300,1407,0,,,,,,,0,0,250,2,0,4705,,,,,,,,,,,,,,,,,,,5,3,2,0,,,,,4,2,2,0,3,2,1,0,3,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Türkiye,2011,TR,TUR,792,EUR,Surveillance,1,1,,,,,,,,,2011,,,B,,0,,,,,,,,,,,4226,602,0,,,,,,,,,,,,,4221,602,0,358,,,,40,,,,0,,,,41,,,,22,,,,0,,,,,,,,,,,,,,,,,,,,116,,,,146,,,,0,,,,,,,,,,,,,,,,,,,197,65,0,3108,1453,0,,,,,,,4,149,109,8,0,4553,,,,,,,2,260,0,51,4510,0,,,,,,,13,,,,4,,,,7,,,,2,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Türkiye,2011,TR,TUR,792,EUR,Surveillance,2086,0,Ankara,,,,,,,,2011,Nurhan Albayrak,nurhanalbayrak@yahoo.com,A,1,1,,San Raffaele del Monte Tabor Foundation (hSR),Milan,Italy,,,,,,,214,16,,,,,,,,,,,,,,214,16,,12,,,,0,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,2,,,,6,,,,,,,,,,,,,,,,,,,,,,,3,5,0,153,69,0,,,,,,,0,8,0,2,220,0,,,,,,,0,8,0,6,216,0,,,,,,,8,2,6,0,6,2,4,0,1,0,1,0,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Türkiye,2012,TR,TUR,792,EUR,Surveillance,1,1,,,,,,,,,2012,,,A,,0,,,,,,,,,,,4757,642,0,,,,,,,,,,,,,4742,641,0,458,,,,80,,,,0,,,,47,,,,19,,,,0,,,,,,,,,,,,,,,,,,,,151,,,,140,,,,0,,,,,,,,,,,,,,,,,,,206,85,0,3538,1554,0,,,,,,,3,172,116,14,3122,1956,,,,,,,1,290,0,58,5034,0,,,,,,,104,,,,85,,,,12,,,,13,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Türkiye,2013,TR,TUR,792,EUR,Surveillance,1,1,,,,,,,,,2013,,,A,,0,,,,,,,,,,,4947,592,0,,,,,,,,,,,,,4939,591,0,454,,,,73,,,,0,,,,42,,,,13,,,,0,,,,,,,,,,,,,,,,,,,,123,,,,105,,,,0,,,,,,,,,,,,,,,,,,,172,56,0,3684,1618,0,,,,,,,2,152,74,15,3579,1708,,,,,,,3,225,0,67,5235,0,,,,,,,114,,,,100,,,,6,,,,5,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Türkiye,2014,TR,TUR,792,EUR,Surveillance,1,1,,,,,,,,,2014,,,,,0,,,,,,,,,,,5103,689,0,,,,,,,,,,,,,4567,616,0,409,,,,58,,,,0,,,,69,,,,13,,,,0,,,,,,,,,,,,,,,,,,,,116,,,,130,,,,0,,,,,,,,,,,,,,,,,,,171,75,0,3421,1516,0,,,,,,,3,168,75,12,3582,1343,,,,,,,7,239,0,31,4906,0,,,,,,,169,,,,152,,,,12,,,,7,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Türkiye,2015,TR,TUR,792,EUR,Surveillance,1,1,,,,,,,,,2015,,,A,,,,,,,,,,7427,797,0,,,,,,,,,,,,,,,,4679,570,,435,,,,72,,,,,,,,48,,,,16,,,,,,,,,,,,,,,,,,,,,,,,122,,,,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,152,70,22,3564,1439,,,,,,,3,221,0,77,4948,0,,,,,,,133,,,,125,,,,6,,,,5,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Türkiye,2016,TR,TUR,792,EUR,Surveillance,1,1,,,,,,,,,2016,,,A,,,,,,,5845,669,0,,,,,,,,,,,,,,,,,,,5029,583,,432,,,,58,,,,,,,,38,,,,11,,,,,,,,,,,,,,,,,,,,,,,,110,,,,80,,,,,,,,9,3,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,2,167,72,20,3809,1562,,,,,,,2,239,0,80,5311,0,130,,,,,,,,,,,,,,,,9,,,,156,127,23,15,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Türkiye,2017,TR,TUR,792,EUR,Surveillance,1,1,,,,,,,,,2017,,,A,,,,,,,5681,657,0,,,,,,,4914,546,162,,,,77,,,,,,4895,543,,,,,,,,,,,,,,,,,,,,,,,,,,560,,,,129,,,,161,,,,76,,,,121,,,,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,166,71,27,3670,1524,,,,,,,5,234,0,61,5160,0,100,,,,,,,,,,,,,,,,2,,,,121,105,9,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Türkiye,2018,TR,TUR,792,EUR,Surveillance,1,1,,,,,,,,,2018,,,A,,,,,,,5465,530,0,,,,,,,4719,445,163,,,,53,,,,,,4711,441,,,,,,,,,,,,,,,,,,,,,,,,,,550,,,,104,,,,163,,,,52,,,,123,,,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,146,66,39,3541,1368,,,,,,,2,214,0,58,4890,0,120,,,,,,,,,,,,,,,,8,,,,142,113,16,21,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Türkiye,2019,TR,TUR,792,EUR,Surveillance,1,1,,,,,,,,,2019,,,A,,,,,,,5451,464,0,,,,,,,4797,381,113,,,,37,,,,,,4717,370,,,,,,,,,,,,,,,,,,,,,,,,,,487,,,,70,,,,107,,,,35,,,,88,,,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,119,30,43,3967,1018,,,,,,,2,148,0,71,4957,0,76,,,,,,,,,,,,,,,,8,,,,,,,,,90,22,,,,,,,,0,0,,,,0,0,,,,20,0,,,,0,0,,,,,,,,,,,,,,,,,
Türkiye,2020,TR,TUR,792,EUR,Surveillance,1,1,,,,,,,,,2020,,,A,,,,,,,4172,351,0,,,,,,,3777,297,94,,,,33,,,,,,3710,285,,,,,,,,,,,,,,,,,,,,,,,,,,384,,,,56,,,,94,,,,30,,,,84,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,14,,,,,,,,0,0,,,,0,0,,,,90,3,,,,1,0,,,,,,,,0,0,0,0,0,0,3,10,1,
Türkiye,2021,TR,TUR,792,EUR,Surveillance,1,1,,,,,,,,,2021,,,N,,,,,,,4166,312,0,,,,,,,3654,248,95,,,,25,,,,,,3652,248,,,,,,,,,,,,,,,,,,,,,,,,,,404,,,,54,,,,94,,,,25,,,,78,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,10,,,,,,,,60,0,,,,0,0,,,,65,0,,,,0,0,,,,,,,,0,0,0,0,6,0,0,3,1,
Tuvalu,2009,TV,TUV,798,WPR,Surveillance,1,1,,,,,,,,,2009,,,,1,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tuvalu,2010,TV,TUV,798,WPR,Surveillance,1,1,,,,,,,,,2010,,,,,,,,,,,,,,,,5,0,0,,,,,,,,,,,,,0,0,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tuvalu,2011,TV,TUV,798,WPR,Surveillance,1,1,,,,,,,,,2011,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tuvalu,2012,TV,TUV,798,WPR,Surveillance,1,1,,,,,,,,,2012,,,,,1,,,,,,,,,,,8,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,0,,,0,,,,,,,,,,,,0,1,,0,1,,,,,,,,0,1,,0,0,,,,,,,,,1,,,1,,,,,,,,1,,,,0,,,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tuvalu,2013,TV,TUV,798,WPR,Surveillance,1,1,,,,,,,,,2013,,,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,0,0,,0,,,,0,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,0,0,,0,,,,0,,,,,,,,0,0,,0,0,,,,,,,,0,0,,0,0,,,,,,,,0,0,,0,0,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tuvalu,2014,TV,TUV,798,WPR,Surveillance,1,1,,,,,,,,,2014,,,,,0,,,,,,,,,,,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,0,0,0,,,,0,,,,0,,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tuvalu,2015,TV,TUV,798,WPR,Surveillance,1,1,,,,,,,,,2015,,,,,,,,,,,,,16,1,,,,,,,,,,,,,,,,,0,0,,0,,,,0,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,0,0,,0,,,,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,0,0,,0,0,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tuvalu,2016,TV,TUV,798,WPR,Surveillance,1,1,,,,,,,,,2016,,,,,,,,,,14,2,,,,,,,,,,,,,,,,,,,,0,0,,0,,,,0,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,0,0,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,0,0,,0,0,,0,,,,,,,,,,,,,,,,0,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tuvalu,2017,TV,TUV,798,WPR,Surveillance,1,1,,,,,,,,,2017,,,,,,,,,,10,0,1,,,,,,,15,0,0,,,,0,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,11,,,,,,,0,0,0,2,13,0,0,,,,,,,,,,,,,,,,0,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tuvalu,2018,TV,TUV,798,WPR,Surveillance,1,1,,,,,,,,,2018,,,A,,,,,,,14,5,0,,,,,,,13,4,0,,,,1,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,16,0,,,,,,,0,1,0,1,15,0,0,,,,,,,,,,,,,,,,0,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tuvalu,2019,TV,TUV,798,WPR,Surveillance,1,1,,,,,,,,,2019,,,N,,,,,,,14,3,0,,,,,,,14,2,0,,,,0,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,16,0,,,,,,,0,0,0,0,16,0,0,,,,,,,,,,,,,,,,0,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tuvalu,2020,TV,TUV,798,WPR,Surveillance,1,1,,,,,,,,,2020,,,A,,,,,,,16,4,0,,,,,,,15,4,1,,,,0,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tuvalu,2021,TV,TUV,798,WPR,Surveillance,1,1,,,,,,,,,2021,,,A,,,,,,,19,1,0,,,,,,,19,1,1,,,,1,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,1,,,,1,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,
United Republic of Tanzania,2004,TZ,TZA,834,AFR,pre-2010 TME data collection,10000,1,,,,,,,,,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2633,1099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,2,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Republic of Tanzania,2005,TZ,TZA,834,AFR,pre-2010 TME data collection,10000,1,,,,,,,,,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276,405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,9,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Republic of Tanzania,2006,TZ,TZA,834,AFR,pre-2010 TME data collection,10000,1,,,,,,,,,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369,171,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,9,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Republic of Tanzania,2007,TZ,TZA,834,AFR,pre-2010 TME data collection,10000,1,,,,,,,,,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Republic of Tanzania,2008,TZ,TZA,834,AFR,pre-2010 TME data collection,10000,1,,,,,,,,,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450,191,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,17,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Republic of Tanzania,2009,TZ,TZA,834,AFR,Surveillance,1,1,,,,,,,,,2009,,,,1,,,,,,,,,,,,348,177,,,,,,,,,,,,,,348,177,,10,,,,3,,,,,,,,3,,,,27,,,,,,,,,,,,,,,,,,,,,,,,9,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Republic of Tanzania,2010,TZ,TZA,834,AFR,Surveillance,1,1,,,,,,,,,2010,,,,,1,,,,,,,,,,,201,246,27,,,,,,,,,,,,,201,246,27,9,,,,23,,,,2,,,,1,,,,4,,,,2,,,,,,,,,,,,,,,,,,,,9,,,,22,,,,3,,,,,,,,,,,,,,,,,,,25,9,0,0,0,0,,,,,,,7,27,0,0,0,0,,,,,,,,,,,,,,,,,,,20,0,20,0,13,0,13,0,0,0,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Republic of Tanzania,2011,TZ,TZA,834,AFR,Surveillance,1,1,,,,,,,,,2011,,,,,1,,,,,,,,,,,84,24,1003,,,,,,,,,,,,,83,17,482,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,6,,,,6,,,,55,,,,0,0,0,0,,,,0,,,,0,,,,40,25,2,40,18,53,,,,,,,43,3,21,,,,,,,,,,0,63,4,2,108,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Republic of Tanzania,2012,TZ,TZA,834,AFR,Surveillance,1,1,,,,,,,,,2012,,,,,1,,,,,,,,,,,742,894,46,,,,,,,,,,,,,742,894,46,14,,,,8,,,,22,,,,9,,,,8,,,,17,,,,,,,,,,,,,,,,,,,,15,,,,28,,,,6,,,,,,,,,,,,,,,,,,,33,16,0,,,,,,,,,,13,35,1,,,,,,,,,,2,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Republic of Tanzania,2013,TZ,TZA,834,AFR,Surveillance,1,1,,,,,,,,,2013,,,,,1,,,,,,,,,,,1186,222,515,,,,,,,,,,,,,59,165,253,1,,,,2,,,,0,,,,2,,,,6,,,,1,,,,,,,,,,,,,,,,,,,,8,,,,39,,,,7,,,,14,52,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Republic of Tanzania,2014,TZ,TZA,834,AFR,Surveillance,1,1,,,,,,,,,2014,,,,,1,,,,,,,,,,,743,264,6,,,,,,,,,,,,,1,66,2,0,,,,1,,,,0,,,,0,,,,3,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,17,,,,0,,,,,,6277,,,,,,,,,357,,,,12,5,0,39,11,2,,,,,,,3,10,4,12,20,20,,,,,,,1,16,0,1,48,3,,,,,,,2,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Republic of Tanzania,2015,TZ,TZA,834,AFR,Surveillance,1,1,,,,,,,,,2015,,,,,,,,,,,,,47056,2434,0,,,,,,,,,,,,,,,,48,81,,1,,,,3,,,,,,,,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,1,,,,12,,,,,,,,,,,162,,,,,,,,,,,,,,,,,,,,,,,,3,5,5,31,56,29,,,,,,,0,13,0,1,113,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
